source_url|access_datetime|content|word|words_number
https://kun.uz/uz/news/2022/12/01/ixtiyoriy-degan-ton-kiydirilayotgan-majburiy-obuna|01/12/2022, 22:55:23|darhol ta’kidlashimiz kerak — bu borada ahvol ancha o‘nglangan. chunki yaqin o‘tmishda obuna go‘yoki davlat siyosati, budjet xodimlariga nashrlar uchun pul to‘lash qonuniy majburiyatdek qaralardi. avval vazirliklardan, keyin mahalliy hokimiyatlarda muayyan jadvallar ishlab chiqilar, har bir tashkilot qaysi nashrga obuna bo‘lishi shartligi bo‘yicha «tepa»dan aniq topshiriqlar tushirilardi. hatto bu qog‘ozbozlikdan ham eringanlar budjet xodimlari maoshidan shartta chegirib olib, «obunaga» deya rasmiylashtirib ham qo‘ya qolishardi.odamlar o‘z haq-huquqini anglay borishi, yangi siyosatning talabi va boshqa qator jihatlar ortidan bu boradagi o‘zibo‘larchiliklarga barham berildi. ammo so‘nggi signallar shuni ko‘rsatmoqdaki, hanuz shifokor va muallimning oyligiga chang solish istagida bo‘lganlar, obunaga «ixtiyoriy» degan tus berib, aslida majburlayotganlar uchrab turibdi.samarqanddan xat oldik:«biz tibbiyot xodimlari o‘zi ko‘p oylik olmaymiz. lekin barcha bo‘g‘in xodimlariga «o‘z ixtiyorim bilan...» deb xat yozdirib olib, shifokorlardan 1 mln so‘mdan, hamshiralardan 600 ming so‘mdan ushlab qolishyapti. o‘tgan yili ham shunday qilingan. lekin bir yil davomida birorta gazeta yoki jurnal kelganini bilmaymiz», — deyiladi unda.bunday xatlarga xos jihat, «faqat iltimos, shaxsimizni sir saqlang», deya yakunlangan bunisi ham. bu o‘z-o‘zidan tushunarli. shifokor hanuz bemorning qo‘liga qaraydi, ishidan doim kamchilik topish mumkin. tanish-bilishlar orqali bir amallab, poralar berib 0,25 stavkaga ilashib turgan hamshiraga ham bosh og‘riq mutlaqo kerak emas.ammo bu bilan muammo borligini yashirib bo‘lmaydi. aslida, u yoki bu jihatdan davlat tashkilotlariga tobe gazetalar, jumladan markaziy nashrlar yil yakunida obunaga qattiq umid bog‘lashi, xirmon ko‘ngildagidek bo‘lmaganida yana eski richaglarni qo‘llashi hech kimga sir emas. bu masala ko‘tarilib, bahslar boshlanganda esa «hech kim majburiy obuna qilmayapti, ixtiyoriy obuna esa qonunga zid emas. gazeta axir ma’naviyat-ku?» deya ihotalanishadi. lekin tan olish kerakki bu masala shunchaki «ixtiyoriy» degan to‘n kiydirilib yechilyapti, xolos.xo‘sh, o‘qituvchi-shifokorlar og‘ziga mum tishlab, ilojsizlikdan rozi bo‘lishar, bosma nashrlar va yetkazuvchilar hech narsa bilmaganday go‘yoki qonunga mos pullarni taqsimlar va yara madda boylashda davom etar ekan, nima qilmoq kerak?1. har qanday budjet tashkilotining maoshidan obuna uchun ushlab qolish «majburiy obuna» deya baholanishi shart. hatto xodimning rozilik xati bo‘lsa-da! o‘sha xodimga shu nashr kerak ekan, borib o‘zi obuna bo‘laversin, o‘rtakash kerak emas;2. qaysidir budjet tashkilotning kamida 20 foiz xodimi birdaniga muayyan nashr (yoki nashrlarga) obuna bo‘lish istagini bildirib qoldimi, bu ham shubhasiz mujburiyat deb qaralishi lozim. chunki maoshini ro‘zg‘origa amal-taqal qilib yetkazayotgan o‘qituvchilar to‘satdan obuna deya o‘z ixtiyorlari bilan pul yig‘ib qolishi aqlga sig‘maydi. shunchaki bunga ishongisi kelganlar va boshqalarni ishontirishga urinayotganlar bor xolos;3. umuman, qaysidir davlat tashkilotidan obuna deya katta miqdorda pul o‘tkazilishining har qanday shakli majburiy obuna ekanligini anglab yetadigan payt allaqachon kelgan. odatda tekshiruvchilar uchun «podshivka» deya taxlab qo‘yiladigan, amalda deyarli hech kim o‘qimaydigan nashrlardan ham nari borsa ikki nusxadan olinsa yetarli bo‘ladi. ko‘pmi, demak o‘sha tashkilot majburiy obuna qildiryapti.o‘zbekiston mustaqil bo‘lganiga ham 31 yildan oshdi. dunyoda bosma nashrlari hanuz davlatga yoki budjet tashkilotlariga qarab qolgan mamlakatlar barmoq bilan sanoqli qolgan. endi bizning nashrlarimiz ham haqiqatga tik qaraydigan, do‘ppini yechib olib, o‘zlarining bir necha minglik adadlari orasida nechtasi «ixtiyoriy» deya silliqlanayotganini hisoblab ko‘radigan payt allaqachon kelgan.ta’kidlaganlariday gazeta ma’naviyat bo‘lsa, usiz axborot yetkazish oqsab qolsa, marhamat – bundan manfaatdor muassislari yoki o‘zlari tashabbus ko‘rsatib o‘quvchiga bepul yetkazib bersinlar. bordiyu mushtariy o‘zi sotib olmayaptimi, obuna bo‘lmayaptimi, to‘g‘ri targ‘ibot o‘rniga hiyla yo‘li bilan tiqishtirishga hojat yo‘q. qog‘oz va mehnat isrof bo‘lgani qoladi, xolos.p.s.: hamkasblarimiz bu gaplarni «gazetaga otilayotgan tosh» deya qabul qilishmasin. agar nashrlarini gazetxon yoqtirib o‘qiyotgan bo‘lsa, juda yaxshi. chunki oav orasida bosma nashrlarning o‘z o‘rni, maktabi bor. gap faqat majburiy obunaga chek qo‘yish va turli nomlar bilan xaspo‘shlamaslik haqida. maqolani o‘qigan mas’ul vazirliklar esa darhol «bunday bo‘lishi mumkin emas, obuna ixtiyoriy. aniq holat bo‘lsa ko‘rsating, chora ko‘ramiz», deya bong urishga shoshilishmasin. mana, yil oxiri, yuqorida sanab o‘tilgan omillar bo‘yicha budjet tashkilotlari hisobotini tekshirib ko‘ring, hammasi ayon bo‘ladi-qoladi.abror zohidov|['darhol', 'ta’kidlashimiz', 'kerak', '—', 'bu', 'borada', 'ahvol', 'ancha', 'o‘nglangan', 'chunki', 'yaqin', 'o‘tmishda', 'obuna', 'go‘yoki', 'davlat', 'siyosati', 'budjet', 'xodimlariga', 'nashrlar', 'uchun', 'pul', 'to‘lash', 'qonuniy', 'majburiyatdek', 'qaralardi', 'avval', 'vazirliklardan', 'keyin', 'mahalliy', 'hokimiyatlarda', 'muayyan', 'jadvallar', 'ishlab', 'chiqilar', 'har', 'bir', 'tashkilot', 'qaysi', 'nashrga', 'obuna', 'bo‘lishi', 'shartligi', 'bo‘yicha', '«tepa»dan', 'aniq', 'topshiriqlar', 'tushirilardi', 'hatto', 'bu', 'qog‘ozbozlikdan', 'ham', 'eringanlar', 'budjet', 'xodimlari', 'maoshidan', 'shartta', 'chegirib', 'olib', '«obunaga»', 'deya', 'rasmiylashtirib', 'ham', 'qo‘ya', 'qolishardiodamlar', 'o‘z', 'haqhuquqini', 'anglay', 'borishi', 'yangi', 'siyosatning', 'talabi', 'va', 'boshqa', 'qator', 'jihatlar', 'ortidan', 'bu', 'boradagi', 'o‘zibo‘larchiliklarga', 'barham', 'berildi', 'ammo', 'so‘nggi', 'signallar', 'shuni', 'ko‘rsatmoqdaki', 'hanuz', 'shifokor', 'va', 'muallimning', 'oyligiga', 'chang', 'solish', 'istagida', 'bo‘lganlar', 'obunaga', '«ixtiyoriy»', 'degan', 'tus', 'berib', 'aslida', 'majburlayotganlar', 'uchrab', 'turibdisamarqanddan', 'xat', 'oldik«biz', 'tibbiyot', 'xodimlari', 'o‘zi', 'ko‘p', 'oylik', 'olmaymiz', 'lekin', 'barcha', 'bo‘g‘in', 'xodimlariga', '«o‘z', 'ixtiyorim', 'bilan»', 'deb', 'xat', 'yozdirib', 'olib', 'shifokorlardan', '1', 'mln', 'so‘mdan', 'hamshiralardan', '600', 'ming', 'so‘mdan', 'ushlab', 'qolishyapti', 'o‘tgan', 'yili', 'ham', 'shunday', 'qilingan', 'lekin', 'bir', 'yil', 'davomida', 'birorta', 'gazeta', 'yoki', 'jurnal', 'kelganini', 'bilmaymiz»', '—', 'deyiladi', 'undabunday', 'xatlarga', 'xos', 'jihat', '«faqat', 'iltimos', 'shaxsimizni', 'sir', 'saqlang»', 'deya', 'yakunlangan', 'bunisi', 'ham', 'bu', 'o‘zo‘zidan', 'tushunarli', 'shifokor', 'hanuz', 'bemorning', 'qo‘liga', 'qaraydi', 'ishidan', 'doim', 'kamchilik', 'topish', 'mumkin', 'tanishbilishlar', 'orqali', 'bir', 'amallab', 'poralar', 'berib', '025', 'stavkaga', 'ilashib', 'turgan', 'hamshiraga', 'ham', 'bosh', 'og‘riq', 'mutlaqo', 'kerak', 'emasammo', 'bu', 'bilan', 'muammo', 'borligini', 'yashirib', 'bo‘lmaydi', 'aslida', 'u', 'yoki', 'bu', 'jihatdan', 'davlat', 'tashkilotlariga', 'tobe', 'gazetalar', 'jumladan', 'markaziy', 'nashrlar', 'yil', 'yakunida', 'obunaga', 'qattiq', 'umid', 'bog‘lashi', 'xirmon', 'ko‘ngildagidek', 'bo‘lmaganida', 'yana', 'eski', 'richaglarni', 'qo‘llashi', 'hech', 'kimga', 'sir', 'emas', 'bu', 'masala', 'ko‘tarilib', 'bahslar', 'boshlanganda', 'esa', '«hech', 'kim', 'majburiy', 'obuna', 'qilmayapti', 'ixtiyoriy', 'obuna', 'esa', 'qonunga', 'zid', 'emas', 'gazeta', 'axir', 'ma’naviyatku»', 'deya', 'ihotalanishadi', 'lekin', 'tan', 'olish', 'kerakki', 'bu', 'masala', 'shunchaki', '«ixtiyoriy»', 'degan', 'to‘n', 'kiydirilib', 'yechilyapti', 'xolosxo‘sh', 'o‘qituvchishifokorlar', 'og‘ziga', 'mum', 'tishlab', 'ilojsizlikdan', 'rozi', 'bo‘lishar', 'bosma', 'nashrlar', 'va', 'yetkazuvchilar', 'hech', 'narsa', 'bilmaganday', 'go‘yoki', 'qonunga', 'mos', 'pullarni', 'taqsimlar', 'va', 'yara', 'madda', 'boylashda', 'davom', 'etar', 'ekan', 'nima', 'qilmoq', 'kerak1', 'har', 'qanday', 'budjet', 'tashkilotining', 'maoshidan', 'obuna', 'uchun', 'ushlab', 'qolish', '«majburiy', 'obuna»', 'deya', 'baholanishi', 'shart', 'hatto', 'xodimning', 'rozilik', 'xati', 'bo‘lsada', 'o‘sha', 'xodimga', 'shu', 'nashr', 'kerak', 'ekan', 'borib', 'o‘zi', 'obuna', 'bo‘laversin', 'o‘rtakash', 'kerak', 'emas2', 'qaysidir', 'budjet', 'tashkilotning', 'kamida', '20', 'foiz', 'xodimi', 'birdaniga', 'muayyan', 'nashr', 'yoki', 'nashrlarga', 'obuna', 'bo‘lish', 'istagini', 'bildirib', 'qoldimi', 'bu', 'ham', 'shubhasiz', 'mujburiyat', 'deb', 'qaralishi', 'lozim', 'chunki', 'maoshini', 'ro‘zg‘origa', 'amaltaqal', 'qilib', 'yetkazayotgan', 'o‘qituvchilar', 'to‘satdan', 'obuna', 'deya', 'o‘z', 'ixtiyorlari', 'bilan', 'pul', 'yig‘ib', 'qolishi', 'aqlga', 'sig‘maydi', 'shunchaki', 'bunga', 'ishongisi', 'kelganlar', 'va', 'boshqalarni', 'ishontirishga', 'urinayotganlar', 'bor', 'xolos3', 'umuman', 'qaysidir', 'davlat', 'tashkilotidan', 'obuna', 'deya', 'katta', 'miqdorda', 'pul', 'o‘tkazilishining', 'har', 'qanday', 'shakli', 'majburiy', 'obuna', 'ekanligini', 'anglab', 'yetadigan', 'payt', 'allaqachon', 'kelgan', 'odatda', 'tekshiruvchilar', 'uchun', '«podshivka»', 'deya', 'taxlab', 'qo‘yiladigan', 'amalda', 'deyarli', 'hech', 'kim', 'o‘qimaydigan', 'nashrlardan', 'ham', 'nari', 'borsa', 'ikki', 'nusxadan', 'olinsa', 'yetarli', 'bo‘ladi', 'ko‘pmi', 'demak', 'o‘sha', 'tashkilot', 'majburiy', 'obuna', 'qildiryaptio‘zbekiston', 'mustaqil', 'bo‘lganiga', 'ham', '31', 'yildan', 'oshdi', 'dunyoda', 'bosma', 'nashrlari', 'hanuz', 'davlatga', 'yoki', 'budjet', 'tashkilotlariga', 'qarab', 'qolgan', 'mamlakatlar', 'barmoq', 'bilan', 'sanoqli', 'qolgan', 'endi', 'bizning', 'nashrlarimiz', 'ham', 'haqiqatga', 'tik', 'qaraydigan', 'do‘ppini', 'yechib', 'olib', 'o‘zlarining', 'bir', 'necha', 'minglik', 'adadlari', 'orasida', 'nechtasi', '«ixtiyoriy»', 'deya', 'silliqlanayotganini', 'hisoblab', 'ko‘radigan', 'payt', 'allaqachon', 'kelganta’kidlaganlariday', 'gazeta', 'ma’naviyat', 'bo‘lsa', 'usiz', 'axborot', 'yetkazish', 'oqsab', 'qolsa', 'marhamat', '–', 'bundan', 'manfaatdor', 'muassislari', 'yoki', 'o‘zlari', 'tashabbus', 'ko‘rsatib', 'o‘quvchiga', 'bepul', 'yetkazib', 'bersinlar', 'bordiyu', 'mushtariy', 'o‘zi', 'sotib', 'olmayaptimi', 'obuna', 'bo‘lmayaptimi', 'to‘g‘ri', 'targ‘ibot', 'o‘rniga', 'hiyla', 'yo‘li', 'bilan', 'tiqishtirishga', 'hojat', 'yo‘q', 'qog‘oz', 'va', 'mehnat', 'isrof', 'bo‘lgani', 'qoladi', 'xolosps', 'hamkasblarimiz', 'bu', 'gaplarni', '«gazetaga', 'otilayotgan', 'tosh»', 'deya', 'qabul', 'qilishmasin', 'agar', 'nashrlarini', 'gazetxon', 'yoqtirib', 'o‘qiyotgan', 'bo‘lsa', 'juda', 'yaxshi', 'chunki', 'oav', 'orasida', 'bosma', 'nashrlarning', 'o‘z', 'o‘rni', 'maktabi', 'bor', 'gap', 'faqat', 'majburiy', 'obunaga', 'chek', 'qo‘yish', 'va', 'turli', 'nomlar', 'bilan', 'xaspo‘shlamaslik', 'haqida', 'maqolani', 'o‘qigan', 'mas’ul', 'vazirliklar', 'esa', 'darhol', '«bunday', 'bo‘lishi', 'mumkin', 'emas', 'obuna', 'ixtiyoriy', 'aniq', 'holat', 'bo‘lsa', 'ko‘rsating', 'chora', 'ko‘ramiz»', 'deya', 'bong', 'urishga', 'shoshilishmasin', 'mana', 'yil', 'oxiri', 'yuqorida', 'sanab', 'o‘tilgan', 'omillar', 'bo‘yicha', 'budjet', 'tashkilotlari', 'hisobotini', 'tekshirib', 'ko‘ring', 'hammasi', 'ayon', 'bo‘ladiqoladiabror', 'zohidov']|Counter({'obuna': 13, 'bu': 10, 'deya': 10, 'ham': 9, 'va': 7, 'budjet': 6, 'yoki': 5, 'bilan': 5, 'kerak': 4, 'bir': 4, 'majburiy': 4, 'chunki': 3, 'davlat': 3, 'nashrlar': 3, 'uchun': 3, 'pul': 3, 'har': 3, 'olib': 3, 'o‘z': 3, 'hanuz': 3, 'obunaga': 3, '«ixtiyoriy»': 3, 'o‘zi': 3, 'lekin': 3, 'yil': 3, 'gazeta': 3, 'hech': 3, 'emas': 3, 'esa': 3, 'bosma': 3, 'bo‘lsa': 3, 'darhol': 2, '—': 2, 'go‘yoki': 2, 'xodimlariga': 2, 'muayyan': 2, 'tashkilot': 2, 'bo‘lishi': 2, 'bo‘yicha': 2, 'aniq': 2, 'hatto': 2, 'xodimlari': 2, 'maoshidan': 2, 'shifokor': 2, 'degan': 2, 'berib': 2, 'aslida': 2, 'xat': 2, 'deb': 2, 'so‘mdan': 2, 'ushlab': 2, 'sir': 2, 'mumkin': 2, 'tashkilotlariga': 2, 'masala': 2, 'kim': 2, 'ixtiyoriy': 2, 'qonunga': 2, 'shunchaki': 2, 'ekan': 2, 'qanday': 2, 'o‘sha': 2, 'nashr': 2, 'qaysidir': 2, 'bor': 2, 'payt': 2, 'allaqachon': 2, 'qolgan': 2, 'orasida': 2, 'ta’kidlashimiz': 1, 'borada': 1, 'ahvol': 1, 'ancha': 1, 'o‘nglangan': 1, 'yaqin': 1, 'o‘tmishda': 1, 'siyosati': 1, 'to‘lash': 1, 'qonuniy': 1, 'majburiyatdek': 1, 'qaralardi': 1, 'avval': 1, 'vazirliklardan': 1, 'keyin': 1, 'mahalliy': 1, 'hokimiyatlarda': 1, 'jadvallar': 1, 'ishlab': 1, 'chiqilar': 1, 'qaysi': 1, 'nashrga': 1, 'shartligi': 1, '«tepa»dan': 1, 'topshiriqlar': 1, 'tushirilardi': 1, 'qog‘ozbozlikdan': 1, 'eringanlar': 1, 'shartta': 1, 'chegirib': 1, '«obunaga»': 1, 'rasmiylashtirib': 1, 'qo‘ya': 1, 'qolishardiodamlar': 1, 'haqhuquqini': 1, 'anglay': 1, 'borishi': 1, 'yangi': 1, 'siyosatning': 1, 'talabi': 1, 'boshqa': 1, 'qator': 1, 'jihatlar': 1, 'ortidan': 1, 'boradagi': 1, 'o‘zibo‘larchiliklarga': 1, 'barham': 1, 'berildi': 1, 'ammo': 1, 'so‘nggi': 1, 'signallar': 1, 'shuni': 1, 'ko‘rsatmoqdaki': 1, 'muallimning': 1, 'oyligiga': 1, 'chang': 1, 'solish': 1, 'istagida': 1, 'bo‘lganlar': 1, 'tus': 1, 'majburlayotganlar': 1, 'uchrab': 1, 'turibdisamarqanddan': 1, 'oldik«biz': 1, 'tibbiyot': 1, 'ko‘p': 1, 'oylik': 1, 'olmaymiz': 1, 'barcha': 1, 'bo‘g‘in': 1, '«o‘z': 1, 'ixtiyorim': 1, 'bilan»': 1, 'yozdirib': 1, 'shifokorlardan': 1, '1': 1, 'mln': 1, 'hamshiralardan': 1, '600': 1, 'ming': 1, 'qolishyapti': 1, 'o‘tgan': 1, 'yili': 1, 'shunday': 1, 'qilingan': 1, 'davomida': 1, 'birorta': 1, 'jurnal': 1, 'kelganini': 1, 'bilmaymiz»': 1, 'deyiladi': 1, 'undabunday': 1, 'xatlarga': 1, 'xos': 1, 'jihat': 1, '«faqat': 1, 'iltimos': 1, 'shaxsimizni': 1, 'saqlang»': 1, 'yakunlangan': 1, 'bunisi': 1, 'o‘zo‘zidan': 1, 'tushunarli': 1, 'bemorning': 1, 'qo‘liga': 1, 'qaraydi': 1, 'ishidan': 1, 'doim': 1, 'kamchilik': 1, 'topish': 1, 'tanishbilishlar': 1, 'orqali': 1, 'amallab': 1, 'poralar': 1, '025': 1, 'stavkaga': 1, 'ilashib': 1, 'turgan': 1, 'hamshiraga': 1, 'bosh': 1, 'og‘riq': 1, 'mutlaqo': 1, 'emasammo': 1, 'muammo': 1, 'borligini': 1, 'yashirib': 1, 'bo‘lmaydi': 1, 'u': 1, 'jihatdan': 1, 'tobe': 1, 'gazetalar': 1, 'jumladan': 1, 'markaziy': 1, 'yakunida': 1, 'qattiq': 1, 'umid': 1, 'bog‘lashi': 1, 'xirmon': 1, 'ko‘ngildagidek': 1, 'bo‘lmaganida': 1, 'yana': 1, 'eski': 1, 'richaglarni': 1, 'qo‘llashi': 1, 'kimga': 1, 'ko‘tarilib': 1, 'bahslar': 1, 'boshlanganda': 1, '«hech': 1, 'qilmayapti': 1, 'zid': 1, 'axir': 1, 'ma’naviyatku»': 1, 'ihotalanishadi': 1, 'tan': 1, 'olish': 1, 'kerakki': 1, 'to‘n': 1, 'kiydirilib': 1, 'yechilyapti': 1, 'xolosxo‘sh': 1, 'o‘qituvchishifokorlar': 1, 'og‘ziga': 1, 'mum': 1, 'tishlab': 1, 'ilojsizlikdan': 1, 'rozi': 1, 'bo‘lishar': 1, 'yetkazuvchilar': 1, 'narsa': 1, 'bilmaganday': 1, 'mos': 1, 'pullarni': 1, 'taqsimlar': 1, 'yara': 1, 'madda': 1, 'boylashda': 1, 'davom': 1, 'etar': 1, 'nima': 1, 'qilmoq': 1, 'kerak1': 1, 'tashkilotining': 1, 'qolish': 1, '«majburiy': 1, 'obuna»': 1, 'baholanishi': 1, 'shart': 1, 'xodimning': 1, 'rozilik': 1, 'xati': 1, 'bo‘lsada': 1, 'xodimga': 1, 'shu': 1, 'borib': 1, 'bo‘laversin': 1, 'o‘rtakash': 1, 'emas2': 1, 'tashkilotning': 1, 'kamida': 1, '20': 1, 'foiz': 1, 'xodimi': 1, 'birdaniga': 1, 'nashrlarga': 1, 'bo‘lish': 1, 'istagini': 1, 'bildirib': 1, 'qoldimi': 1, 'shubhasiz': 1, 'mujburiyat': 1, 'qaralishi': 1, 'lozim': 1, 'maoshini': 1, 'ro‘zg‘origa': 1, 'amaltaqal': 1, 'qilib': 1, 'yetkazayotgan': 1, 'o‘qituvchilar': 1, 'to‘satdan': 1, 'ixtiyorlari': 1, 'yig‘ib': 1, 'qolishi': 1, 'aqlga': 1, 'sig‘maydi': 1, 'bunga': 1, 'ishongisi': 1, 'kelganlar': 1, 'boshqalarni': 1, 'ishontirishga': 1, 'urinayotganlar': 1, 'xolos3': 1, 'umuman': 1, 'tashkilotidan': 1, 'katta': 1, 'miqdorda': 1, 'o‘tkazilishining': 1, 'shakli': 1, 'ekanligini': 1, 'anglab': 1, 'yetadigan': 1, 'kelgan': 1, 'odatda': 1, 'tekshiruvchilar': 1, '«podshivka»': 1, 'taxlab': 1, 'qo‘yiladigan': 1, 'amalda': 1, 'deyarli': 1, 'o‘qimaydigan': 1, 'nashrlardan': 1, 'nari': 1, 'borsa': 1, 'ikki': 1, 'nusxadan': 1, 'olinsa': 1, 'yetarli': 1, 'bo‘ladi': 1, 'ko‘pmi': 1, 'demak': 1, 'qildiryaptio‘zbekiston': 1, 'mustaqil': 1, 'bo‘lganiga': 1, '31': 1, 'yildan': 1, 'oshdi': 1, 'dunyoda': 1, 'nashrlari': 1, 'davlatga': 1, 'qarab': 1, 'mamlakatlar': 1, 'barmoq': 1, 'sanoqli': 1, 'endi': 1, 'bizning': 1, 'nashrlarimiz': 1, 'haqiqatga': 1, 'tik': 1, 'qaraydigan': 1, 'do‘ppini': 1, 'yechib': 1, 'o‘zlarining': 1, 'necha': 1, 'minglik': 1, 'adadlari': 1, 'nechtasi': 1, 'silliqlanayotganini': 1, 'hisoblab': 1, 'ko‘radigan': 1, 'kelganta’kidlaganlariday': 1, 'ma’naviyat': 1, 'usiz': 1, 'axborot': 1, 'yetkazish': 1, 'oqsab': 1, 'qolsa': 1, 'marhamat': 1, '–': 1, 'bundan': 1, 'manfaatdor': 1, 'muassislari': 1, 'o‘zlari': 1, 'tashabbus': 1, 'ko‘rsatib': 1, 'o‘quvchiga': 1, 'bepul': 1, 'yetkazib': 1, 'bersinlar': 1, 'bordiyu': 1, 'mushtariy': 1, 'sotib': 1, 'olmayaptimi': 1, 'bo‘lmayaptimi': 1, 'to‘g‘ri': 1, 'targ‘ibot': 1, 'o‘rniga': 1, 'hiyla': 1, 'yo‘li': 1, 'tiqishtirishga': 1, 'hojat': 1, 'yo‘q': 1, 'qog‘oz': 1, 'mehnat': 1, 'isrof': 1, 'bo‘lgani': 1, 'qoladi': 1, 'xolosps': 1, 'hamkasblarimiz': 1, 'gaplarni': 1, '«gazetaga': 1, 'otilayotgan': 1, 'tosh»': 1, 'qabul': 1, 'qilishmasin': 1, 'agar': 1, 'nashrlarini': 1, 'gazetxon': 1, 'yoqtirib': 1, 'o‘qiyotgan': 1, 'juda': 1, 'yaxshi': 1, 'oav': 1, 'nashrlarning': 1, 'o‘rni': 1, 'maktabi': 1, 'gap': 1, 'faqat': 1, 'chek': 1, 'qo‘yish': 1, 'turli': 1, 'nomlar': 1, 'xaspo‘shlamaslik': 1, 'haqida': 1, 'maqolani': 1, 'o‘qigan': 1, 'mas’ul': 1, 'vazirliklar': 1, '«bunday': 1, 'holat': 1, 'ko‘rsating': 1, 'chora': 1, 'ko‘ramiz»': 1, 'bong': 1, 'urishga': 1, 'shoshilishmasin': 1, 'mana': 1, 'oxiri': 1, 'yuqorida': 1, 'sanab': 1, 'o‘tilgan': 1, 'omillar': 1, 'tashkilotlari': 1, 'hisobotini': 1, 'tekshirib': 1, 'ko‘ring': 1, 'hammasi': 1, 'ayon': 1, 'bo‘ladiqoladiabror': 1, 'zohidov': 1})
